OID_,CID,POINT_X,POINT_Y,weight
4043,15,13377853.186299998313189,4293074.776500001549721,4043.000000000000000
4044,15,13377893.085400000214577,4293189.405199997127056,4044.000000000000000
4045,15,13377959.539400000125170,4293199.510799996554852,4045.000000000000000
4046,15,13377959.197799999266863,4293047.717600002884865,4046.000000000000000
4047,15,13377991.585099998861551,4293269.948899999260902,4047.000000000000000
4048,15,13377791.726399999111891,4293082.081900000572205,4048.000000000000000
4049,15,13377876.421599999070168,4293163.524300001561642,4049.000000000000000
4050,15,13377868.501699998974800,4293330.707900002598763,4050.000000000000000
4051,15,13377840.512899998575449,4293320.875100001692772,4051.000000000000000
4052,15,13377870.160100001841784,4292988.491499997675419,4052.000000000000000
4053,15,13377798.804200001060963,4293178.241999998688698,4053.000000000000000
4054,15,13377797.734400000423193,4293118.151500001549721,4054.000000000000000
4055,15,13378042.503899998962879,4293169.145499996840954,4055.000000000000000
4056,15,13377886.555199999362230,4293056.973200000822544,4056.000000000000000
4057,15,13377921.680100001394749,4292991.148800000548363,4057.000000000000000
4058,15,13377992.527600001543760,4293101.109300002455711,4058.000000000000000
4059,15,13377790.696699999272823,4293033.071500003337860,4059.000000000000000
4060,15,13377863.480200000107288,4293164.545599997043610,4060.000000000000000
4061,15,13377822.618500001728535,4293091.258599996566772,4061.000000000000000
4062,15,13377878.389800000935793,4293310.640000000596046,4062.000000000000000
4063,15,13377849.153000000864267,4293222.472000002861023,4063.000000000000000
4064,15,13377946.894299998879433,4293061.520000003278255,4064.000000000000000
4065,15,13377865.032999999821186,4292944.892599999904633,4065.000000000000000
4066,15,13377851.627500001341105,4293287.413199998438358,4066.000000000000000
4067,15,13377957.504200000315905,4293034.385399997234344,4067.000000000000000
4068,15,13377989.049400001764297,4293251.887199997901917,4068.000000000000000
4069,15,13377806.778000000864267,4293095.920699998736382,4069.000000000000000
4070,15,13377861.637299999594688,4292997.450300000607967,4070.000000000000000
4071,15,13377785.595400001853704,4293109.811700001358986,4071.000000000000000
4072,15,13377945.109700001776218,4293205.051899999380112,4072.000000000000000
4073,15,13377828.346999999135733,4292961.296199999749660,4073.000000000000000
4074,15,13377819.707800000905991,4293202.236599996685982,4074.000000000000000
4075,15,13377808.657299999147654,4293005.489900000393391,4075.000000000000000
4076,15,13377929.460499998182058,4293169.002599999308586,4076.000000000000000
4077,15,13377968.624499998986721,4293104.207400001585484,4077.000000000000000
4078,15,13378059.101599998772144,4293208.910599999129772,4078.000000000000000
4079,15,13377949.522599998861551,4293122.704300001263618,4079.000000000000000
4080,15,13377822.609200000762939,4292945.353000000119209,4080.000000000000000
4081,15,13377932.185899998992682,4293044.217100001871586,4081.000000000000000
4082,15,13377841.254200000315905,4293105.582900002598763,4082.000000000000000
4083,15,13377848.006700001657009,4292996.489200003445148,4083.000000000000000
4084,15,13377768.862500000745058,4293079.309699997305870,4084.000000000000000
4085,15,13377824.020300000905991,4293067.392599999904633,4085.000000000000000
4086,15,13378043.739000000059605,4293121.898699998855591,4086.000000000000000
4087,15,13378037.893199998885393,4293218.529700003564358,4087.000000000000000
4088,15,13377909.137699998915195,4293044.979299999773502,4088.000000000000000
4089,15,13377802.587699998170137,4293085.127499997615814,4089.000000000000000
4090,15,13377889.172100000083447,4293004.841600000858307,4090.000000000000000
4091,15,13377952.165500000119209,4293013.869300000369549,4091.000000000000000
4092,15,13377859.154300000518560,4293204.194899998605251,4092.000000000000000
4093,15,13377977.026599999517202,4293212.594099998474121,4093.000000000000000
4094,15,13377999.942000001668930,4293016.081900000572205,4094.000000000000000
4095,15,13377777.062800001353025,4293059.602700002491474,4095.000000000000000
4096,15,13377929.690600000321865,4293146.946099996566772,4096.000000000000000
4097,15,13377885.968499999493361,4293117.445900000631809,4097.000000000000000
4098,15,13377827.524000000208616,4293150.961000002920628,4098.000000000000000
4099,15,13377783.217000000178814,4293224.073399998247623,4099.000000000000000
4100,15,13378045.743700001388788,4293230.210699997842312,4100.000000000000000
4101,15,13377815.653999999165535,4293314.129600003361702,4101.000000000000000
4102,15,13378057.393800001591444,4293235.897100001573563,4102.000000000000000
4103,15,13378032.123599998652935,4293053.829800002276897,4103.000000000000000
4104,15,13377939.693300001323223,4293071.795199997723103,4104.000000000000000
4105,15,13377822.329999998211861,4293038.954300001263618,4105.000000000000000
4106,15,13377871.537000000476837,4292920.544699996709824,4106.000000000000000
4107,15,13377949.548000000417233,4293171.259099997580051,4107.000000000000000
4108,15,13377967.067800000309944,4293282.059500001370907,4108.000000000000000
4109,15,13377895.552200000733137,4293288.413500003516674,4109.000000000000000
4110,15,13377896.523099999874830,4293274.208300001919270,4110.000000000000000
4111,15,13377787.484799999743700,4293121.587600000202656,4111.000000000000000
4112,15,13377853.302000001072884,4293322.577299997210503,4112.000000000000000
4113,15,13377810.034400001168251,4293033.637500002980232,4113.000000000000000
4114,15,13377808.363899998366833,4293130.807999998331070,4114.000000000000000
4115,15,13377836.452399998903275,4292936.868000000715256,4115.000000000000000
4116,15,13377835.052799999713898,4293350.723800003528595,4116.000000000000000
4117,15,13377995.255399998277426,4293074.021300002932549,4117.000000000000000
4118,15,13377903.472500000149012,4293226.949500001966953,4118.000000000000000
4119,15,13377852.734400000423193,4293191.521399997174740,4119.000000000000000
4120,15,13377906.410599999129772,4293343.549599997699261,4120.000000000000000
4121,15,13377808.607099998742342,4293273.456100001931190,4121.000000000000000
4122,15,13377898.653599999845028,4293336.265299998223782,4122.000000000000000
4123,15,13377979.218600001186132,4293102.855499997735023,4123.000000000000000
4124,15,13377788.007399998605251,4293207.630099996924400,4124.000000000000000
4125,15,13377962.496100001037121,4293000.385399997234344,4125.000000000000000
4126,15,13377860.266399998217821,4293266.326899997889996,4126.000000000000000
4127,15,13378007.592399999499321,4293029.781300000846386,4127.000000000000000
4128,15,13378039.214800000190735,4293158.606200002133846,4128.000000000000000
4129,15,13377841.409800000488758,4293281.038500003516674,4129.000000000000000
4130,15,13377965.385600000619888,4293236.867100000381470,4130.000000000000000
4131,15,13377911.004000000655651,4293063.027500003576279,4131.000000000000000
4132,15,13377890.877199999988079,4293079.982500001788139,4132.000000000000000
4133,15,13377929.982999999076128,4293206.428999997675419,4133.000000000000000
4134,15,13377933.284899998456240,4292982.457400001585484,4134.000000000000000
4135,15,13377838.273499999195337,4293024.022900000214577,4135.000000000000000
4136,15,13377793.529800001531839,4293014.431699998676777,4136.000000000000000
4137,15,13377846.580800000578165,4293096.420999996364117,4137.000000000000000
4138,15,13377876.643100000917912,4293004.631499998271465,4138.000000000000000
4139,15,13377842.251400001347065,4293049.044699996709824,4139.000000000000000
4140,15,13377922.405099999159575,4293251.847999997437000,4140.000000000000000
4141,15,13377838.871599998325109,4292990.855300001800060,4141.000000000000000
4142,15,13377865.306600000709295,4292963.225500002503395,4142.000000000000000
4143,15,13377912.751699998974800,4292998.151699997484684,4143.000000000000000
4144,15,13377890.668299999088049,4293199.966399997472763,4144.000000000000000
4145,15,13377831.706700000911951,4293131.706500001251698,4145.000000000000000
4146,15,13377799.955699998885393,4293254.982299998402596,4146.000000000000000
4147,15,13377984.262200001627207,4292995.797100000083447,4147.000000000000000
4148,15,13377933.564399998635054,4293016.434299997985363,4148.000000000000000
4149,15,13377905.147500000894070,4293164.130800001323223,4149.000000000000000
4150,15,13377941.227299999445677,4293148.337899997830391,4150.000000000000000
4151,15,13377961.281599998474121,4293143.349200002849102,4151.000000000000000
4152,15,13377915.983500000089407,4293321.541500002145767,4152.000000000000000
4153,15,13377868.625599998980761,4293308.009900003671646,4153.000000000000000
4154,15,13377957.469799999147654,4293102.160599999129772,4154.000000000000000
4155,15,13377776.480399999767542,4293027.471699997782707,4155.000000000000000
4156,15,13377831.555500000715256,4293377.873000003397465,4156.000000000000000
4157,15,13377948.374499998986721,4293289.565999999642372,4157.000000000000000
4158,15,13377935.059799998998642,4293306.564300000667572,4158.000000000000000
4159,15,13378078.733300000429153,4293152.078599996864796,4159.000000000000000
4160,15,13377869.184500001370907,4293102.120399996638298,4160.000000000000000
4161,15,13378017.630899999290705,4293145.732799999415874,4161.000000000000000
4162,15,13377827.068700000643730,4293174.415899999439716,4162.000000000000000
4163,15,13377940.171399999409914,4293297.119999997317791,4163.000000000000000
4164,15,13377872.713599998503923,4293228.478200003504753,4164.000000000000000
4165,15,13377892.626499999314547,4292923.833899997174740,4165.000000000000000
4166,15,13377845.290100000798702,4293084.818300001323223,4166.000000000000000
4167,15,13377974.075100000947714,4293066.532399997115135,4167.000000000000000
4168,15,13377917.051300000399351,4292981.639799997210503,4168.000000000000000
4169,15,13377846.131900001317263,4292957.366999998688698,4169.000000000000000
4170,15,13377880.328800000250340,4292934.497100003063679,4170.000000000000000
4171,15,13377916.856499999761581,4292957.729699999094009,4171.000000000000000
4172,15,13377941.375900000333786,4292951.189099997282028,4172.000000000000000
4173,15,13377931.659899998456240,4293054.687200002372265,4173.000000000000000
4174,15,13377878.558499999344349,4293065.598200000822544,4174.000000000000000
4175,15,13377832.657299999147654,4293210.084799997508526,4175.000000000000000
4176,15,13378101.917300000786781,4293167.358499996364117,4176.000000000000000
4177,15,13377810.803199999034405,4293211.617399998009205,4177.000000000000000
4178,15,13377812.018599998205900,4293104.837200000882149,4178.000000000000000
4179,15,13377955.483500000089407,4293248.974100001156330,4179.000000000000000
4180,15,13378026.585900001227856,4293219.263199999928474,4180.000000000000000
4181,15,13378032.015099998563528,4293165.686999998986721,4181.000000000000000
4182,15,13377830.482099998742342,4292975.787799999117851,4182.000000000000000
4183,15,13377900.985599998384714,4293182.422600001096725,4183.000000000000000
4184,15,13377915.225000001490116,4293020.161600001156330,4184.000000000000000
4185,15,13377971.671500001102686,4292983.578199997544289,4185.000000000000000
4186,15,13378088.725200001150370,4293133.624499998986721,4186.000000000000000
4187,15,13377925.460299998521805,4293130.004100002348423,4187.000000000000000
4188,15,13377871.681400001049042,4293172.460699997842312,4188.000000000000000
4189,15,13377836.451400000602007,4293271.230800002813339,4189.000000000000000
4190,15,13377776.800900001078844,4293048.977899998426437,4190.000000000000000
4191,15,13378103.258999999612570,4293199.343000002205372,4191.000000000000000
4192,15,13377881.659200001507998,4293221.825699999928474,4192.000000000000000
4193,15,13377895.981600001454353,4292961.726300001144409,4193.000000000000000
4194,15,13377887.813000001013279,4293301.840700000524521,4194.000000000000000
4195,15,13377797.218400001525879,4293057.302900001406670,4195.000000000000000
4196,15,13377985.562300000339746,4293119.007600001990795,4196.000000000000000
4197,15,13377800.904199998825788,4293073.095100000500679,4197.000000000000000
4198,15,13377868.383299998939037,4293154.941600002348423,4198.000000000000000
4199,15,13377984.813099998980761,4293040.407300002872944,4199.000000000000000
4200,15,13377940.996100001037121,4293280.698200002312660,4200.000000000000000
4201,15,13377960.291600000113249,4293261.779899999499321,4201.000000000000000
4202,15,13377829.932500001043081,4293029.638400003314018,4202.000000000000000
4203,15,13377890.859099999070168,4293262.410099998116493,4203.000000000000000
4204,15,13377963.384599998593330,4293300.995399996638298,4204.000000000000000
4205,15,13377806.986999999731779,4293152.345700003206730,4205.000000000000000
4206,15,13377910.019299998879433,4293270.813000001013279,4206.000000000000000
4207,15,13377880.023099999874830,4293321.703599996864796,4207.000000000000000
4208,15,13377798.777199998497963,4293236.528200000524521,4208.000000000000000
